	Time	Alive	Apoptotic	Necrotic
992	992.0	2054.0	170.0	226.0
993	993.0	2058.0	170.0	226.0
994	994.0	2058.0	170.0	226.0
995	995.0	2067.0	168.0	226.0
996	996.0	2067.0	168.0	226.0
997	997.0	2073.0	167.0	226.0
998	998.0	2073.0	167.0	226.0
999	999.0	2076.0	166.0	226.0
1000	1000.0	2076.0	166.0	226.0
1001	1001.0	2079.0	165.0	226.0
1002	1002.0	2079.0	165.0	226.0
1003	1003.0	2086.0	161.0	226.0
1004	1004.0	2086.0	161.0	226.0
1005	1005.0	2091.0	160.0	226.0
1006	1006.0	2091.0	160.0	226.0
1007	1007.0	2096.0	159.0	226.0
1008	1008.0	2096.0	159.0	226.0
1009	1009.0	2110.0	159.0	226.0
1010	1010.0	2110.0	159.0	226.0
1011	1011.0	2119.0	157.0	226.0
1012	1012.0	2119.0	157.0	226.0
1013	1013.0	2126.0	156.0	226.0
1014	1014.0	2126.0	156.0	226.0
1015	1015.0	2129.0	156.0	226.0
1016	1016.0	2129.0	156.0	226.0
1017	1017.0	2137.0	155.0	226.0
1018	1018.0	2137.0	155.0	226.0
1019	1019.0	2141.0	155.0	226.0
1020	1020.0	2141.0	155.0	226.0
1021	1021.0	2149.0	154.0	226.0
1022	1022.0	2149.0	154.0	226.0
1023	1023.0	2162.0	152.0	226.0
1024	1024.0	2162.0	152.0	226.0
1025	1025.0	2165.0	152.0	226.0
1026	1026.0	2165.0	152.0	226.0
1027	1027.0	2173.0	150.0	226.0
1028	1028.0	2173.0	150.0	226.0
1029	1029.0	2176.0	149.0	226.0
1030	1030.0	2176.0	149.0	226.0
1031	1031.0	2184.0	144.0	226.0
1032	1032.0	2184.0	144.0	226.0
1033	1033.0	2192.0	142.0	226.0
1034	1034.0	2192.0	142.0	226.0
1035	1035.0	2196.0	140.0	226.0
1036	1036.0	2196.0	140.0	226.0
1037	1037.0	2203.0	142.0	226.0
1038	1038.0	2203.0	142.0	226.0
1039	1039.0	2210.0	140.0	226.0
1040	1040.0	2210.0	140.0	226.0
1041	1041.0	2215.0	139.0	226.0
1042	1042.0	2215.0	139.0	226.0
1043	1043.0	2224.0	139.0	226.0
1044	1044.0	2224.0	139.0	226.0
1045	1045.0	2233.0	135.0	226.0
1046	1046.0	2233.0	135.0	226.0
1047	1047.0	2245.0	134.0	226.0
1048	1048.0	2245.0	134.0	226.0
1049	1049.0	2255.0	134.0	226.0
1050	1050.0	2255.0	134.0	226.0
1051	1051.0	2259.0	129.0	226.0
1052	1052.0	2259.0	129.0	226.0
1053	1053.0	2271.0	127.0	226.0
1054	1054.0	2271.0	127.0	226.0
1055	1055.0	2280.0	126.0	226.0
1056	1056.0	2280.0	126.0	226.0
1057	1057.0	2289.0	126.0	226.0
1058	1058.0	2289.0	126.0	226.0
1059	1059.0	2298.0	124.0	226.0
1060	1060.0	2298.0	124.0	226.0
1061	1061.0	2304.0	123.0	226.0
1062	1062.0	2304.0	123.0	226.0
1063	1063.0	2314.0	124.0	226.0
1064	1064.0	2314.0	124.0	226.0
1065	1065.0	2326.0	121.0	226.0
1066	1066.0	2326.0	121.0	226.0
1067	1067.0	2336.0	118.0	226.0
1068	1068.0	2336.0	118.0	226.0
1069	1069.0	2346.0	116.0	226.0
1070	1070.0	2346.0	116.0	226.0
1071	1071.0	2358.0	116.0	226.0
1072	1072.0	2358.0	116.0	226.0
1073	1073.0	2372.0	116.0	226.0
1074	1074.0	2372.0	116.0	226.0
1075	1075.0	2380.0	114.0	226.0
1076	1076.0	2380.0	114.0	226.0
1077	1077.0	2388.0	113.0	226.0
1078	1078.0	2388.0	113.0	226.0
1079	1079.0	2393.0	111.0	226.0
1080	1080.0	2393.0	111.0	226.0
1081	1081.0	2403.0	110.0	226.0
1082	1082.0	2403.0	110.0	226.0
1083	1083.0	2414.0	107.0	226.0
1084	1084.0	2414.0	107.0	226.0
1085	1085.0	2427.0	103.0	226.0
1086	1086.0	2427.0	103.0	226.0
1087	1087.0	2434.0	103.0	226.0
1088	1088.0	2434.0	103.0	226.0
1089	1089.0	2447.0	103.0	226.0
1090	1090.0	2447.0	103.0	226.0
1091	1091.0	2454.0	101.0	226.0
1092	1092.0	2454.0	101.0	226.0
1093	1093.0	2465.0	100.0	226.0
1094	1094.0	2465.0	100.0	226.0
1095	1095.0	2479.0	100.0	226.0
1096	1096.0	2479.0	100.0	226.0
1097	1097.0	2490.0	100.0	226.0
1098	1098.0	2490.0	100.0	226.0
1099	1099.0	2499.0	100.0	226.0
1100	1100.0	2499.0	100.0	226.0
1101	1101.0	2505.0	100.0	226.0
1102	1102.0	2505.0	100.0	226.0
1103	1103.0	2522.0	100.0	226.0
1104	1104.0	2522.0	100.0	226.0
1105	1105.0	2536.0	99.0	226.0
1106	1106.0	2536.0	99.0	226.0
1107	1107.0	2551.0	99.0	226.0
1108	1108.0	2551.0	99.0	226.0
1109	1109.0	2564.0	99.0	226.0
1110	1110.0	2564.0	99.0	226.0
1111	1111.0	2574.0	98.0	226.0
1112	1112.0	2574.0	98.0	226.0
1113	1113.0	2583.0	98.0	226.0
1114	1114.0	2583.0	98.0	226.0
1115	1115.0	2593.0	97.0	226.0
1116	1116.0	2593.0	97.0	226.0
1117	1117.0	2599.0	101.0	226.0
1118	1118.0	2599.0	101.0	226.0
1119	1119.0	2614.0	99.0	226.0
1120	1120.0	2614.0	99.0	226.0
1121	1121.0	2624.0	98.0	226.0
1122	1122.0	2624.0	98.0	226.0
1123	1123.0	2635.0	99.0	226.0
1124	1124.0	2635.0	99.0	226.0
1125	1125.0	2641.0	97.0	226.0
1126	1126.0	2641.0	97.0	226.0
1127	1127.0	2653.0	96.0	226.0
1128	1128.0	2653.0	96.0	226.0
1129	1129.0	2668.0	93.0	226.0
1130	1130.0	2668.0	93.0	226.0
1131	1131.0	2682.0	93.0	226.0
1132	1132.0	2682.0	93.0	226.0
1133	1133.0	2692.0	91.0	226.0
1134	1134.0	2692.0	91.0	226.0
1135	1135.0	2706.0	91.0	226.0
1136	1136.0	2706.0	91.0	226.0
1137	1137.0	2719.0	91.0	226.0
1138	1138.0	2719.0	91.0	226.0
1139	1139.0	2735.0	92.0	226.0
1140	1140.0	2735.0	92.0	226.0
1141	1141.0	2754.0	93.0	226.0
1142	1142.0	2754.0	93.0	226.0
1143	1143.0	2771.0	91.0	226.0
1144	1144.0	2771.0	91.0	226.0
1145	1145.0	2783.0	89.0	226.0
1146	1146.0	2783.0	89.0	226.0
1147	1147.0	2791.0	88.0	226.0
1148	1148.0	2791.0	88.0	226.0
1149	1149.0	2807.0	87.0	226.0
1150	1150.0	2807.0	87.0	226.0
1151	1151.0	2819.0	85.0	226.0
1152	1152.0	2819.0	85.0	226.0
1153	1153.0	2828.0	82.0	226.0
1154	1154.0	2828.0	82.0	226.0
1155	1155.0	2837.0	81.0	226.0
1156	1156.0	2837.0	81.0	226.0
1157	1157.0	2853.0	79.0	226.0
1158	1158.0	2853.0	79.0	226.0
1159	1159.0	2869.0	78.0	226.0
1160	1160.0	2869.0	78.0	226.0
1161	1161.0	2882.0	77.0	226.0
1162	1162.0	2882.0	77.0	226.0
1163	1163.0	2890.0	77.0	226.0
1164	1164.0	2890.0	77.0	226.0
1165	1165.0	2910.0	76.0	226.0
1166	1166.0	2910.0	76.0	226.0
1167	1167.0	2921.0	76.0	226.0
1168	1168.0	2921.0	76.0	226.0
1169	1169.0	2932.0	75.0	226.0
1170	1170.0	2932.0	75.0	226.0
1171	1171.0	2945.0	74.0	226.0
1172	1172.0	2945.0	74.0	226.0
1173	1173.0	2956.0	72.0	226.0
1174	1174.0	2956.0	72.0	226.0
1175	1175.0	2970.0	73.0	226.0
1176	1176.0	2970.0	73.0	226.0
1177	1177.0	2981.0	73.0	226.0
1178	1178.0	2981.0	73.0	226.0
1179	1179.0	2991.0	73.0	226.0
1180	1180.0	2991.0	73.0	226.0
1181	1181.0	3003.0	72.0	226.0
1182	1182.0	3003.0	72.0	226.0
1183	1183.0	3014.0	71.0	226.0
1184	1184.0	3014.0	71.0	226.0
1185	1185.0	3025.0	71.0	226.0
1186	1186.0	3025.0	71.0	226.0
1187	1187.0	3035.0	72.0	226.0
1188	1188.0	3035.0	72.0	226.0
1189	1189.0	3046.0	72.0	226.0
1190	1190.0	3046.0	72.0	226.0
1191	1191.0	3058.0	68.0	226.0
1192	1192.0	3058.0	68.0	226.0
1193	1193.0	3065.0	69.0	226.0
1194	1194.0	3065.0	69.0	226.0
1195	1195.0	3072.0	69.0	226.0
1196	1196.0	3072.0	69.0	226.0
1197	1197.0	3078.0	68.0	226.0
1198	1198.0	3078.0	68.0	226.0
1199	1199.0	3090.0	69.0	226.0
1200	1200.0	3090.0	69.0	226.0
1201	1201.0	3101.0	68.0	226.0
1202	1202.0	3101.0	68.0	226.0
1203	1203.0	3108.0	70.0	226.0
1204	1204.0	3108.0	70.0	226.0
1205	1205.0	3120.0	69.0	226.0
1206	1206.0	3120.0	69.0	226.0
1207	1207.0	3126.0	68.0	226.0
1208	1208.0	3126.0	68.0	226.0
1209	1209.0	3133.0	68.0	226.0
1210	1210.0	3133.0	68.0	226.0
1211	1211.0	3142.0	69.0	226.0
1212	1212.0	3142.0	69.0	226.0
1213	1213.0	3145.0	70.0	226.0
1214	1214.0	3145.0	70.0	226.0
1215	1215.0	3156.0	68.0	226.0
1216	1216.0	3156.0	68.0	226.0
1217	1217.0	3162.0	69.0	226.0
1218	1218.0	3162.0	69.0	226.0
1219	1219.0	3168.0	69.0	226.0
1220	1220.0	3168.0	69.0	226.0
1221	1221.0	3174.0	69.0	226.0
1222	1222.0	3174.0	69.0	226.0
1223	1223.0	3180.0	69.0	226.0
1224	1224.0	3180.0	69.0	226.0
1225	1225.0	3185.0	69.0	226.0
1226	1226.0	3185.0	69.0	226.0
1227	1227.0	3192.0	70.0	226.0
1228	1228.0	3192.0	70.0	226.0
1229	1229.0	3208.0	71.0	226.0
1230	1230.0	3208.0	71.0	226.0
1231	1231.0	3213.0	71.0	226.0
1232	1232.0	3213.0	71.0	226.0
1233	1233.0	3223.0	70.0	226.0
1234	1234.0	3223.0	70.0	226.0
1235	1235.0	3227.0	71.0	226.0
1236	1236.0	3227.0	71.0	226.0
1237	1237.0	3233.0	71.0	226.0
1238	1238.0	3233.0	71.0	226.0
1239	1239.0	3238.0	72.0	226.0
1240	1240.0	3238.0	72.0	226.0
1241	1241.0	3239.0	72.0	228.0
1242	1242.0	3239.0	72.0	228.0
1243	1243.0	3243.0	72.0	229.0
1244	1244.0	3243.0	72.0	229.0
1245	1245.0	3252.0	72.0	229.0
1246	1246.0	3252.0	72.0	229.0
1247	1247.0	3258.0	72.0	229.0
1248	1248.0	3258.0	72.0	229.0
1249	1249.0	3265.0	72.0	229.0
1250	1250.0	3265.0	72.0	229.0
1251	1251.0	3266.0	72.0	234.0
1252	1252.0	3266.0	72.0	234.0
1253	1253.0	3267.0	73.0	237.0
1254	1254.0	3267.0	73.0	237.0
1255	1255.0	3270.0	73.0	240.0
1256	1256.0	3270.0	73.0	240.0
1257	1257.0	3272.0	73.0	246.0
1258	1258.0	3272.0	73.0	246.0
1259	1259.0	3274.0	74.0	250.0
1260	1260.0	3274.0	74.0	250.0
1261	1261.0	3274.0	74.0	257.0
1262	1262.0	3274.0	74.0	257.0
1263	1263.0	3275.0	74.0	260.0
1264	1264.0	3275.0	74.0	260.0
1265	1265.0	3274.0	75.0	266.0
1266	1266.0	3274.0	75.0	266.0
1267	1267.0	3272.0	75.0	271.0
1268	1268.0	3272.0	75.0	271.0
1269	1269.0	3264.0	75.0	282.0
1270	1270.0	3264.0	75.0	282.0
1271	1271.0	3262.0	76.0	288.0
1272	1272.0	3262.0	76.0	288.0
1273	1273.0	3257.0	78.0	295.0
1274	1274.0	3257.0	78.0	295.0
1275	1275.0	3245.0	77.0	310.0
1276	1276.0	3245.0	77.0	310.0
1277	1277.0	3245.0	78.0	315.0
1278	1278.0	3245.0	78.0	315.0
1279	1279.0	3245.0	79.0	319.0
1280	1280.0	3245.0	79.0	319.0
1281	1281.0	3242.0	79.0	327.0
1282	1282.0	3242.0	79.0	327.0
1283	1283.0	3239.0	81.0	335.0
1284	1284.0	3239.0	81.0	335.0
1285	1285.0	3235.0	82.0	344.0
1286	1286.0	3235.0	82.0	344.0
1287	1287.0	3226.0	86.0	352.0
1288	1288.0	3226.0	86.0	352.0
1289	1289.0	3220.0	90.0	358.0
1290	1290.0	3220.0	90.0	358.0
1291	1291.0	3213.0	92.0	366.0
1292	1292.0	3213.0	92.0	366.0
1293	1293.0	3195.0	101.0	376.0
1294	1294.0	3195.0	101.0	376.0
1295	1295.0	3187.0	101.0	384.0
1296	1296.0	3187.0	101.0	384.0
1297	1297.0	3180.0	101.0	392.0
1298	1298.0	3180.0	101.0	392.0
1299	1299.0	3175.0	103.0	398.0
1300	1300.0	3175.0	103.0	398.0
1301	1301.0	3168.0	108.0	403.0
1302	1302.0	3168.0	108.0	403.0
1303	1303.0	3161.0	113.0	410.0
1304	1304.0	3161.0	113.0	410.0
1305	1305.0	3154.0	119.0	413.0
1306	1306.0	3154.0	119.0	413.0
1307	1307.0	3145.0	126.0	416.0
1308	1308.0	3145.0	126.0	416.0
1309	1309.0	3139.0	130.0	418.0
1310	1310.0	3139.0	130.0	418.0
1311	1311.0	3133.0	134.0	424.0
1312	1312.0	3133.0	134.0	424.0
1313	1313.0	3129.0	137.0	430.0
1314	1314.0	3129.0	137.0	430.0
1315	1315.0	3124.0	140.0	434.0
1316	1316.0	3124.0	140.0	434.0
1317	1317.0	3118.0	144.0	437.0
1318	1318.0	3118.0	144.0	437.0
1319	1319.0	3111.0	148.0	441.0
1320	1320.0	3111.0	148.0	441.0
1321	1321.0	3106.0	152.0	442.0
1322	1322.0	3106.0	152.0	442.0
1323	1323.0	3099.0	155.0	446.0
1324	1324.0	3099.0	155.0	446.0
1325	1325.0	3092.0	160.0	449.0
1326	1326.0	3092.0	160.0	449.0
1327	1327.0	3090.0	160.0	451.0
1328	1328.0	3090.0	160.0	451.0
1329	1329.0	3087.0	164.0	454.0
1330	1330.0	3087.0	164.0	454.0
1331	1331.0	3082.0	165.0	458.0
1332	1332.0	3082.0	165.0	458.0
1333	1333.0	3081.0	169.0	459.0
1334	1334.0	3081.0	169.0	459.0
1335	1335.0	3075.0	174.0	460.0
1336	1336.0	3075.0	174.0	460.0
1337	1337.0	3075.0	176.0	460.0
1338	1338.0	3075.0	176.0	460.0
1339	1339.0	3074.0	177.0	461.0
1340	1340.0	3074.0	177.0	461.0
1341	1341.0	3072.0	179.0	463.0
1342	1342.0	3072.0	179.0	463.0
1343	1343.0	3069.0	181.0	463.0
1344	1344.0	3069.0	181.0	463.0
1345	1345.0	3069.0	182.0	463.0
1346	1346.0	3069.0	182.0	463.0
1347	1347.0	3066.0	184.0	464.0
1348	1348.0	3066.0	184.0	464.0
1349	1349.0	3065.0	184.0	464.0
1350	1350.0	3065.0	184.0	464.0
1351	1351.0	3061.0	186.0	466.0
1352	1352.0	3061.0	186.0	466.0
1353	1353.0	3059.0	185.0	468.0
1354	1354.0	3059.0	185.0	468.0
1355	1355.0	3056.0	186.0	470.0
1356	1356.0	3056.0	186.0	470.0
1357	1357.0	3052.0	188.0	472.0
1358	1358.0	3052.0	188.0	472.0
1359	1359.0	3052.0	188.0	472.0
1360	1360.0	3052.0	188.0	472.0
1361	1361.0	3049.0	188.0	474.0
1362	1362.0	3049.0	188.0	474.0
1363	1363.0	3049.0	189.0	474.0
1364	1364.0	3049.0	189.0	474.0
1365	1365.0	3048.0	191.0	474.0
1366	1366.0	3048.0	191.0	474.0
1367	1367.0	3048.0	190.0	474.0
1368	1368.0	3048.0	190.0	474.0
1369	1369.0	3049.0	191.0	474.0
1370	1370.0	3049.0	191.0	474.0
1371	1371.0	3051.0	191.0	474.0
1372	1372.0	3051.0	191.0	474.0
1373	1373.0	3049.0	193.0	474.0
1374	1374.0	3049.0	193.0	474.0
1375	1375.0	3047.0	195.0	474.0
1376	1376.0	3047.0	195.0	474.0
1377	1377.0	3046.0	196.0	474.0
1378	1378.0	3046.0	196.0	474.0
1379	1379.0	3044.0	198.0	474.0
1380	1380.0	3044.0	198.0	474.0
1381	1381.0	3044.0	197.0	474.0
1382	1382.0	3044.0	197.0	474.0
1383	1383.0	3045.0	196.0	474.0
1384	1384.0	3045.0	196.0	474.0
1385	1385.0	3048.0	196.0	474.0
1386	1386.0	3048.0	196.0	474.0
1387	1387.0	3048.0	196.0	474.0
1388	1388.0	3048.0	196.0	474.0
1389	1389.0	3046.0	197.0	475.0
1390	1390.0	3046.0	197.0	475.0
1391	1391.0	3046.0	197.0	475.0
1392	1392.0	3046.0	197.0	475.0
1393	1393.0	3046.0	197.0	475.0
1394	1394.0	3046.0	197.0	475.0
1395	1395.0	3045.0	198.0	475.0
1396	1396.0	3045.0	198.0	475.0
1397	1397.0	3042.0	201.0	475.0
1398	1398.0	3042.0	201.0	475.0
1399	1399.0	3042.0	202.0	475.0
1400	1400.0	3042.0	202.0	475.0
1401	1401.0	3044.0	201.0	475.0
1402	1402.0	3044.0	201.0	475.0
1403	1403.0	3044.0	201.0	475.0
1404	1404.0	3044.0	201.0	475.0
1405	1405.0	3044.0	202.0	475.0
1406	1406.0	3044.0	202.0	475.0
1407	1407.0	3043.0	202.0	476.0
1408	1408.0	3043.0	202.0	476.0
1409	1409.0	3044.0	202.0	476.0
1410	1410.0	3044.0	202.0	476.0
1411	1411.0	3047.0	201.0	476.0
1412	1412.0	3047.0	201.0	476.0
1413	1413.0	3048.0	201.0	476.0
1414	1414.0	3048.0	201.0	476.0
1415	1415.0	3049.0	199.0	476.0
1416	1416.0	3049.0	199.0	476.0
1417	1417.0	3049.0	200.0	476.0
1418	1418.0	3049.0	200.0	476.0
1419	1419.0	3049.0	201.0	476.0
1420	1420.0	3049.0	201.0	476.0
1421	1421.0	3050.0	200.0	476.0
1422	1422.0	3050.0	200.0	476.0
1423	1423.0	3050.0	199.0	476.0
1424	1424.0	3050.0	199.0	476.0
1425	1425.0	3050.0	199.0	476.0
1426	1426.0	3050.0	199.0	476.0
1427	1427.0	3050.0	199.0	476.0
1428	1428.0	3050.0	199.0	476.0
1429	1429.0	3052.0	200.0	476.0
1430	1430.0	3052.0	200.0	476.0
1431	1431.0	3053.0	199.0	476.0
1432	1432.0	3053.0	199.0	476.0
1433	1433.0	3051.0	200.0	476.0
1434	1434.0	3051.0	200.0	476.0
1435	1435.0	3051.0	200.0	476.0
1436	1436.0	3051.0	200.0	476.0
1437	1437.0	3053.0	200.0	476.0
1438	1438.0	3053.0	200.0	476.0
1439	1439.0	3058.0	200.0	476.0
1440	1440.0	3058.0	201.0	476.0
